# Muestra: MFC60035_01
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-10 15:55:58
# Fecha_fin: 2026-08-10 16:01:49
# Duracion_s: 350.8
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 14.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.6458
# Vbr_R2: 0.994946
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 520
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
24.200000,8.675026000000e-10,0.000868,8.675026000000e-10,2.945339708760e-05
24.210000,1.481182000000e-09,0.001481,1.481182000000e-09,3.848612737078e-05
24.220000,1.842720000000e-09,0.001843,1.842720000000e-09,4.292691463406e-05
24.230000,1.636924000000e-09,0.001637,1.636924000000e-09,4.045891743485e-05
24.240000,6.907759000000e-10,0.000691,6.907759000000e-10,2.628261592764e-05
24.250000,1.559277000000e-09,0.001559,1.559277000000e-09,3.948768162351e-05
24.260000,1.966523000000e-09,0.001967,1.966523000000e-09,4.434549582539e-05
24.270000,1.741990000000e-09,0.001742,1.741990000000e-09,4.173715371225e-05
24.280000,9.488801000000e-10,0.000949,9.488801000000e-10,3.080389748068e-05
24.290000,1.680937000000e-09,0.001681,1.680937000000e-09,4.099923170012e-05
24.300000,7.254859000000e-10,0.000725,7.254859000000e-10,2.693484546085e-05
24.310000,1.495981000000e-09,0.001496,1.495981000000e-09,3.867791359419e-05
24.320000,9.418510000000e-10,0.000942,9.418510000000e-10,3.068959106929e-05
24.330000,1.701919000000e-09,0.001702,1.701919000000e-09,4.125432098581e-05
