# Experimento: Drift temporal de corriente oscura
# Dispositivo: MFC60035_01
# Modelo: MICROFC-60035-SMT (onsemi C-Series)
# Batch: 1
# V_br_ref_V: 24.6870
# V_ov_target_V: 2.5
# V_bias_V: 27.1870
# Config: B (HI->catodo, LO->anodo, V positivos)
# I_dark_mean_A: 5.513041720890e-07
# I_dark_std_A: 4.060090268446e-08
# I_dark_mean_nA: 551.3042
# I_dark_std_nA: 40.6009
# Drift_nA_per_min: -2.6459
# Drift_total_nA: -119.07
# Drift_total_pct: -21.5981
# Duration_min: 45.00
# N_samples: 8588
# Sample_interval_s: 2.0
# Stabilize_time_s: 10.0
# NPLC: 1.0
# I_compliance_A: 1.000000e-04
# Compliance_hit: False
# Stopped_by_user: False
# Temperatura_C: 16
# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a
# Operador: PI_GammaTracker
# Fecha: 2026-08-24 13:56:46
# Notas: none

time_s,time_min,current_A,current_nA
2074.251,34.5709,5.062410000000e-07,506.2410
2074.328,34.5721,5.115850000000e-07,511.5850
2074.418,34.5736,5.086976000000e-07,508.6976
2074.498,34.5750,5.161860000000e-07,516.1860
2074.578,34.5763,5.147849000000e-07,514.7849
2074.668,34.5778,5.136303000000e-07,513.6303
2074.748,34.5791,5.123588000000e-07,512.3588
2074.829,34.5805,5.132838000000e-07,513.2838
2075.518,34.5920,5.104504000000e-07,510.4504
2075.907,34.5985,5.077313000000e-07,507.7313
2075.993,34.5999,5.076733000000e-07,507.6733
2076.077,34.6013,5.125803000000e-07,512.5803
2076.762,34.6127,5.174662000000e-07,517.4662
2077.148,34.6191,5.123838000000e-07,512.3838
2077.235,34.6206,5.142822000000e-07,514.2822
2077.922,34.6320,5.108064000000e-07,510.8064
2078.313,34.6386,5.104928000000e-07,510.4928
2078.393,34.6399,5.119357000000e-07,511.9357
2079.080,34.6513,5.152780000000e-07,515.2780
2079.470,34.6578,5.078645000000e-07,507.8645
2079.552,34.6592,5.161915000000e-07,516.1915
2080.246,34.6708,5.157322000000e-07,515.7322
2080.626,34.6771,5.073537000000e-07,507.3537
2080.716,34.6786,5.103268000000e-07,510.3268
2081.400,34.6900,5.121320000000e-07,512.1320
2081.792,34.6965,5.025619000000e-07,502.5619
2081.871,34.6979,5.076807000000e-07,507.6807
2081.952,34.6992,5.164458000000e-07,516.4458
2082.042,34.7007,5.096646000000e-07,509.6646
2082.116,34.7019,5.160404000000e-07,516.0404
2082.206,34.7034,5.159858000000e-07,515.9858
2082.289,34.7048,5.125662000000e-07,512.5662
2082.372,34.7062,5.118160000000e-07,511.8160
2083.060,34.7177,5.196218000000e-07,519.6218
2083.447,34.7241,5.106709000000e-07,510.6709
2083.530,34.7255,5.116067000000e-07,511.6067
2083.619,34.7270,5.139760000000e-07,513.9760
2083.693,34.7282,5.134623000000e-07,513.4623
2083.784,34.7297,5.074334000000e-07,507.4334
2083.868,34.7311,5.190332000000e-07,519.0332
2083.945,34.7324,5.085093000000e-07,508.5093
2084.031,34.7338,5.117134000000e-07,511.7134
2084.725,34.7454,5.180421000000e-07,518.0421
2085.105,34.7518,5.126596000000e-07,512.6596
2085.195,34.7533,5.100324000000e-07,510.0324
2085.270,34.7545,5.132493000000e-07,513.2493
2085.965,34.7661,5.156448000000e-07,515.6448
2086.348,34.7725,5.160588000000e-07,516.0588
2086.432,34.7739,5.140400000000e-07,514.0400
2087.124,34.7854,5.168928000000e-07,516.8928
2087.513,34.7919,5.079291000000e-07,507.9291
2087.591,34.7932,5.087592000000e-07,508.7592
2088.280,34.8047,5.134354000000e-07,513.4354
2088.664,34.8111,5.128891000000e-07,512.8891
2088.754,34.8126,5.149918000000e-07,514.9918
2089.437,34.8240,5.122775000000e-07,512.2775
2089.826,34.8304,5.154777000000e-07,515.4777
2089.906,34.8318,5.102286000000e-07,510.2286
2089.990,34.8332,5.196188000000e-07,519.6188
2090.076,34.8346,5.119109000000e-07,511.9109
2090.156,34.8359,5.127193000000e-07,512.7193
2090.243,34.8374,5.166350000000e-07,516.6350
2090.333,34.8389,5.122960000000e-07,512.2960
2090.410,34.8402,5.139206000000e-07,513.9206
2091.099,34.8516,5.138974000000e-07,513.8974
2091.485,34.8581,5.174045000000e-07,517.4045
2091.576,34.8596,5.129685000000e-07,512.9685
2092.265,34.8711,5.178153000000e-07,517.8153
2092.650,34.8775,5.130471000000e-07,513.0471
2092.736,34.8789,5.146061000000e-07,514.6061
2093.421,34.8903,5.155277000000e-07,515.5277
2093.805,34.8968,5.121788000000e-07,512.1788
2093.885,34.8981,5.107494000000e-07,510.7494
2094.580,34.9097,5.149778000000e-07,514.9778
2094.965,34.9161,5.163695000000e-07,516.3695
2095.052,34.9175,5.082151000000e-07,508.2151
2095.742,34.9290,5.174732000000e-07,517.4732
2096.122,34.9354,5.158346000000e-07,515.8346
2096.213,34.9369,5.140695000000e-07,514.0695
2096.898,34.9483,5.130257000000e-07,513.0257
2097.283,34.9547,5.100532000000e-07,510.0532
2097.366,34.9561,5.141906000000e-07,514.1906
2098.054,34.9676,5.105117000000e-07,510.5117
2098.442,34.9740,5.161578000000e-07,516.1578
2098.533,34.9755,5.152308000000e-07,515.2308
2099.222,34.9870,5.092260000000e-07,509.2260
2099.601,34.9933,5.150712000000e-07,515.0712
2099.691,34.9948,5.154928000000e-07,515.4928
2099.771,34.9962,5.137331000000e-07,513.7331
2099.858,34.9976,5.125697000000e-07,512.5697
2099.938,34.9990,5.163902000000e-07,516.3902
2100.019,35.0003,5.129602000000e-07,512.9602
2100.109,35.0018,5.129720000000e-07,512.9720
2100.790,35.0132,5.069555000000e-07,506.9555
2101.176,35.0196,5.132464000000e-07,513.2464
2101.268,35.0211,5.157065000000e-07,515.7065
2101.957,35.0326,5.142643000000e-07,514.2643
2102.344,35.0391,5.101127000000e-07,510.1127
2102.427,35.0404,5.083469000000e-07,508.3469
2103.111,35.0519,5.089383000000e-07,508.9383
2103.503,35.0584,5.123635000000e-07,512.3635
2103.583,35.0597,5.114649000000e-07,511.4649
2104.268,35.0711,5.163660000000e-07,516.3660
2104.656,35.0776,5.136852000000e-07,513.6852
2104.746,35.0791,5.167882000000e-07,516.7882
2105.430,35.0905,5.136807000000e-07,513.6807
2105.820,35.0970,5.124570000000e-07,512.4570
2105.900,35.0983,5.082014000000e-07,508.2014
2106.587,35.1098,5.148739000000e-07,514.8739
2106.976,35.1163,5.135134000000e-07,513.5134
2107.056,35.1176,5.156020000000e-07,515.6020
2107.752,35.1292,5.135649000000e-07,513.5649
2108.141,35.1357,5.118749000000e-07,511.8749
2108.222,35.1370,5.094637000000e-07,509.4637
2108.905,35.1484,5.081114000000e-07,508.1114
2109.293,35.1549,5.189559000000e-07,518.9559
2109.379,35.1563,5.146525000000e-07,514.6525
2110.069,35.1678,5.154907000000e-07,515.4907
2110.456,35.1743,5.082837000000e-07,508.2837
2110.536,35.1756,5.152370000000e-07,515.2370
2111.224,35.1871,5.161872000000e-07,516.1872
2111.612,35.1935,5.190682000000e-07,519.0682
2111.702,35.1950,5.140089000000e-07,514.0089
2112.386,35.2064,5.161582000000e-07,516.1582
2112.778,35.2130,5.111280000000e-07,511.1280
2112.858,35.2143,5.167112000000e-07,516.7112
2113.546,35.2258,5.182208000000e-07,518.2208
2113.935,35.2323,5.157631000000e-07,515.7631
2114.016,35.2336,5.078263000000e-07,507.8263
2114.097,35.2349,5.166827000000e-07,516.6827
2114.187,35.2364,5.085361000000e-07,508.5361
2114.267,35.2378,5.095454000000e-07,509.5454
2114.348,35.2391,5.074545000000e-07,507.4545
2114.434,35.2406,5.136320000000e-07,513.6320
2114.514,35.2419,5.104746000000e-07,510.4746
2115.204,35.2534,5.126672000000e-07,512.6672
2115.591,35.2599,5.101182000000e-07,510.1182
2115.671,35.2612,5.143926000000e-07,514.3926
2115.761,35.2627,5.175507000000e-07,517.5507
2115.843,35.2640,5.134459000000e-07,513.4459
2115.923,35.2654,5.144229000000e-07,514.4229
2116.013,35.2669,5.177796000000e-07,517.7796
2116.094,35.2682,5.103789000000e-07,510.3789
2116.176,35.2696,5.111216000000e-07,511.1216
2116.861,35.2810,5.124074000000e-07,512.4074
2117.253,35.2876,5.208871000000e-07,520.8871
2117.334,35.2889,5.160808000000e-07,516.0808
2117.421,35.2903,5.176747000000e-07,517.6747
2117.508,35.2918,5.161926000000e-07,516.1926
2117.588,35.2931,5.129565000000e-07,512.9565
2117.668,35.2945,5.111093000000e-07,511.1093
2117.758,35.2960,5.122555000000e-07,512.2555
2117.841,35.2973,5.107799000000e-07,510.7799
2118.527,35.3088,5.194468000000e-07,519.4468
2118.916,35.3153,5.158059000000e-07,515.8059
2118.997,35.3166,5.164779000000e-07,516.4779
2119.688,35.3281,5.168107000000e-07,516.8107
2120.076,35.3346,5.119041000000e-07,511.9041
2120.156,35.3359,5.146716000000e-07,514.6716
2120.848,35.3475,5.156091000000e-07,515.6091
2121.230,35.3538,5.161019000000e-07,516.1019
2121.320,35.3553,5.136284000000e-07,513.6284
2122.007,35.3668,5.159220000000e-07,515.9220
2122.388,35.3731,5.191329000000e-07,519.1329
2122.474,35.3746,5.137034000000e-07,513.7034
2122.555,35.3759,5.113061000000e-07,511.3061
2123.248,35.3875,5.197621000000e-07,519.7621
2123.633,35.3939,5.223706000000e-07,522.3706
2123.720,35.3953,5.136992000000e-07,513.6992
2123.800,35.3967,5.158240000000e-07,515.8240
2123.882,35.3980,5.127355000000e-07,512.7355
2123.968,35.3995,5.121510000000e-07,512.1510
2124.048,35.4008,5.154189000000e-07,515.4189
2124.131,35.4022,5.149004000000e-07,514.9004
2124.821,35.4137,5.179638000000e-07,517.9638
2125.206,35.4201,5.149992000000e-07,514.9992
2125.296,35.4216,5.139823000000e-07,513.9823
2125.987,35.4331,5.143924000000e-07,514.3924
2126.374,35.4396,5.147539000000e-07,514.7539
2126.453,35.4409,5.066327000000e-07,506.6327
2127.147,35.4524,5.186585000000e-07,518.6585
2127.533,35.4589,5.119245000000e-07,511.9245
2127.612,35.4602,5.117597000000e-07,511.7597
2128.306,35.4718,5.222822000000e-07,522.2822
2128.690,35.4782,5.200167000000e-07,520.0167
2128.775,35.4796,5.196611000000e-07,519.6611
2129.464,35.4911,5.165583000000e-07,516.5583
2129.851,35.4975,5.032311000000e-07,503.2311
2129.931,35.4989,5.117072000000e-07,511.7072
2130.623,35.5104,5.189498000000e-07,518.9498
2131.006,35.5168,5.111338000000e-07,511.1338
2131.087,35.5181,5.189889000000e-07,518.9889
2131.777,35.5296,5.163895000000e-07,516.3895
2132.171,35.5362,5.073541000000e-07,507.3541
2132.252,35.5375,5.092028000000e-07,509.2028
2132.940,35.5490,5.146420000000e-07,514.6420
2133.328,35.5555,5.128571000000e-07,512.8571
2133.409,35.5568,5.164010000000e-07,516.4010
2134.103,35.5684,5.109260000000e-07,510.9260
2134.486,35.5748,5.185786000000e-07,518.5786
2134.566,35.5761,5.174338000000e-07,517.4338
2135.254,35.5876,5.176870000000e-07,517.6870
2135.640,35.5940,5.155638000000e-07,515.5638
2135.730,35.5955,5.200707000000e-07,520.0707
2136.416,35.6069,5.188937000000e-07,518.8937
2136.802,35.6134,5.128979000000e-07,512.8979
2136.886,35.6148,5.095902000000e-07,509.5902
2137.576,35.6263,5.184084000000e-07,518.4084
2137.959,35.6326,5.128532000000e-07,512.8532
2138.049,35.6341,5.212174000000e-07,521.2174
2138.734,35.6456,5.201952000000e-07,520.1952
2139.126,35.6521,5.178134000000e-07,517.8134
2139.206,35.6534,5.146979000000e-07,514.6979
2139.293,35.6549,5.136931000000e-07,513.6931
2139.370,35.6562,5.192576000000e-07,519.2576
2139.456,35.6576,5.080702000000e-07,508.0702
2139.540,35.6590,5.126915000000e-07,512.6915
2139.621,35.6604,5.131439000000e-07,513.1439
2139.712,35.6619,5.132607000000e-07,513.2607
2140.396,35.6733,5.227193000000e-07,522.7193
2140.788,35.6798,5.155652000000e-07,515.5652
2140.868,35.6811,5.120654000000e-07,512.0654
2141.559,35.6927,5.157339000000e-07,515.7339
2141.939,35.6990,5.217711000000e-07,521.7711
2142.029,35.7005,5.184893000000e-07,518.4893
2142.712,35.7119,5.191532000000e-07,519.1532
2143.104,35.7184,5.135699000000e-07,513.5699
2143.184,35.7197,5.133273000000e-07,513.3273
2143.271,35.7212,5.087749000000e-07,508.7749
2143.351,35.7225,5.139898000000e-07,513.9898
2143.435,35.7239,5.077000000000e-07,507.7000
2143.515,35.7253,5.228125000000e-07,522.8125
2143.605,35.7268,5.081777000000e-07,508.1777
2143.685,35.7281,5.141554000000e-07,514.1554
2143.772,35.7295,5.092307000000e-07,509.2307
2144.459,35.7410,5.182483000000e-07,518.2483
2144.843,35.7474,5.167018000000e-07,516.7018
2144.930,35.7488,5.194885000000e-07,519.4885
2145.622,35.7604,5.109013000000e-07,510.9013
2146.004,35.7667,5.210715000000e-07,521.0715
2146.084,35.7681,5.091193000000e-07,509.1193
2146.779,35.7796,5.238929000000e-07,523.8929
2147.159,35.7860,5.173274000000e-07,517.3274
2147.249,35.7875,5.164970000000e-07,516.4970
2147.934,35.7989,5.168901000000e-07,516.8901
2148.324,35.8054,5.191519000000e-07,519.1519
2148.404,35.8067,5.127874000000e-07,512.7874
2149.093,35.8182,5.200379000000e-07,520.0379
2149.482,35.8247,5.197029000000e-07,519.7029
2149.568,35.8261,5.135647000000e-07,513.5647
2149.647,35.8275,5.177280000000e-07,517.7280
2150.340,35.8390,5.132635000000e-07,513.2635
2150.721,35.8453,5.150896000000e-07,515.0896
2150.811,35.8468,5.197287000000e-07,519.7287
2151.501,35.8584,5.194367000000e-07,519.4367
2151.887,35.8648,5.214128000000e-07,521.4128
2151.967,35.8661,5.132439000000e-07,513.2439
2152.659,35.8777,5.172915000000e-07,517.2915
2153.042,35.8840,5.115180000000e-07,511.5180
2153.132,35.8855,5.158875000000e-07,515.8875
2153.212,35.8869,5.200347000000e-07,520.0347
2153.292,35.8882,5.181748000000e-07,518.1748
2153.382,35.8897,5.142312000000e-07,514.2312
2153.462,35.8910,5.120143000000e-07,512.0143
2153.549,35.8925,5.252369000000e-07,525.2369
2153.626,35.8938,5.156803000000e-07,515.6803
2154.317,35.9053,5.157848000000e-07,515.7848
2154.705,35.9117,5.115803000000e-07,511.5803
2154.792,35.9132,5.166972000000e-07,516.6972
2154.872,35.9145,5.193840000000e-07,519.3840
2155.557,35.9259,5.221555000000e-07,522.1555
2155.946,35.9324,5.185526000000e-07,518.5526
2156.026,35.9338,5.174149000000e-07,517.4149
2156.721,35.9453,5.201025000000e-07,520.1025
2157.102,35.9517,5.212149000000e-07,521.2149
2157.193,35.9532,5.138379000000e-07,513.8379
2157.273,35.9545,5.182300000000e-07,518.2300
2157.961,35.9660,5.281616000000e-07,528.1616
2158.345,35.9724,5.100752000000e-07,510.0752
2158.436,35.9739,5.142109000000e-07,514.2109
2159.127,35.9854,5.245610000000e-07,524.5610
2159.508,35.9918,5.123803000000e-07,512.3803
2159.595,35.9932,5.158629000000e-07,515.8629
2160.286,36.0048,5.143472000000e-07,514.3472
2160.664,36.0111,5.161190000000e-07,516.1190
2160.755,36.0126,5.163964000000e-07,516.3964
2160.835,36.0139,5.164228000000e-07,516.4228
2161.523,36.0254,5.183242000000e-07,518.3242
2161.915,36.0319,5.123088000000e-07,512.3088
2161.991,36.0332,5.123110000000e-07,512.3110
2162.680,36.0447,5.228039000000e-07,522.8039
2163.072,36.0512,5.160952000000e-07,516.0952
2163.152,36.0525,5.187154000000e-07,518.7154
2163.843,36.0641,5.171839000000e-07,517.1839
2164.228,36.0705,5.154418000000e-07,515.4418
2164.318,36.0720,5.096949000000e-07,509.6949
2165.007,36.0834,5.232270000000e-07,523.2270
2165.388,36.0898,5.127667000000e-07,512.7667
2165.468,36.0911,5.152133000000e-07,515.2133
2165.556,36.0926,5.143656000000e-07,514.3656
2165.639,36.0940,5.136208000000e-07,513.6208
2165.721,36.0953,5.196410000000e-07,519.6410
2165.811,36.0969,5.151233000000e-07,515.1233
2165.891,36.0982,5.080808000000e-07,508.0808
2165.971,36.0995,5.145533000000e-07,514.5533
2166.664,36.1111,5.170515000000e-07,517.0515
2167.054,36.1176,5.177534000000e-07,517.7534
2167.135,36.1189,5.149781000000e-07,514.9781
2167.221,36.1204,5.160449000000e-07,516.0449
2167.301,36.1217,5.281486000000e-07,528.1486
2167.379,36.1230,5.130511000000e-07,513.0511
2167.472,36.1245,5.160138000000e-07,516.0138
2167.547,36.1258,5.184713000000e-07,518.4713
2167.638,36.1273,5.144504000000e-07,514.4504
2168.324,36.1387,5.111121000000e-07,511.1121
2168.712,36.1452,5.107848000000e-07,510.7848
2168.795,36.1466,5.156385000000e-07,515.6385
2168.879,36.1480,5.111457000000e-07,511.1457
2168.959,36.1493,5.159857000000e-07,515.9857
2169.040,36.1507,5.097330000000e-07,509.7330
2169.123,36.1520,5.094719000000e-07,509.4719
2169.214,36.1536,5.172116000000e-07,517.2116
2169.294,36.1549,5.146903000000e-07,514.6903
2169.989,36.1665,5.162481000000e-07,516.2481
2170.367,36.1728,5.046679000000e-07,504.6679
2170.453,36.1742,5.144827000000e-07,514.4827
2171.143,36.1857,5.182318000000e-07,518.2318
2171.526,36.1921,5.084502000000e-07,508.4502
2171.617,36.1936,5.118778000000e-07,511.8778
2171.698,36.1950,5.075105000000e-07,507.5105
2171.778,36.1963,5.193376000000e-07,519.3376
2171.868,36.1978,5.110477000000e-07,511.0477
2171.948,36.1991,5.130997000000e-07,513.0997
2172.028,36.2005,5.123979000000e-07,512.3979
2172.118,36.2020,5.113710000000e-07,511.3710
2172.804,36.2134,5.132449000000e-07,513.2449
2173.195,36.2199,5.080628000000e-07,508.0628
2173.272,36.2212,5.139373000000e-07,513.9373
2173.362,36.2227,5.175518000000e-07,517.5518
2173.443,36.2240,5.170579000000e-07,517.0579
2173.530,36.2255,5.117989000000e-07,511.7989
2173.610,36.2268,5.179373000000e-07,517.9373
2173.690,36.2282,5.145666000000e-07,514.5666
2173.779,36.2297,5.194344000000e-07,519.4344
2173.860,36.2310,5.168678000000e-07,516.8678
2173.940,36.2323,5.136723000000e-07,513.6723
2174.020,36.2337,5.193045000000e-07,519.3045
2174.111,36.2352,5.135823000000e-07,513.5823
2174.191,36.2365,5.090121000000e-07,509.0121
2174.280,36.2380,5.150086000000e-07,515.0086
2174.964,36.2494,5.200469000000e-07,520.0469
2175.355,36.2559,5.117918000000e-07,511.7918
2175.435,36.2573,5.169210000000e-07,516.9210
2175.516,36.2586,5.186993000000e-07,518.6993
2176.203,36.2700,5.236085000000e-07,523.6085
2176.598,36.2766,5.090595000000e-07,509.0595
2176.678,36.2780,5.158963000000e-07,515.8963
2177.370,36.2895,5.183197000000e-07,518.3197
2177.757,36.2960,5.164227000000e-07,516.4227
2177.841,36.2973,5.155923000000e-07,515.5923
2177.924,36.2987,5.121589000000e-07,512.1589
2178.613,36.3102,5.213353000000e-07,521.3353
2179.000,36.3167,5.150412000000e-07,515.0412
2179.083,36.3181,5.043350000000e-07,504.3350
2179.773,36.3296,5.164169000000e-07,516.4169
2180.159,36.3360,5.136647000000e-07,513.6647
2180.243,36.3374,5.160989000000e-07,516.0989
2180.327,36.3388,5.165739000000e-07,516.5739
2181.015,36.3503,5.202371000000e-07,520.2371
2181.402,36.3567,5.096081000000e-07,509.6081
2181.485,36.3581,5.124975000000e-07,512.4975
2182.175,36.3696,5.142051000000e-07,514.2051
2182.561,36.3760,5.169515000000e-07,516.9515
2182.644,36.3774,5.154953000000e-07,515.4953
2182.728,36.3788,5.090560000000e-07,509.0560
2183.417,36.3903,5.177297000000e-07,517.7297
2183.803,36.3967,5.211523000000e-07,521.1523
2183.887,36.3981,5.125344000000e-07,512.5344
2184.576,36.4096,5.146677000000e-07,514.6677
2184.963,36.4160,5.191359000000e-07,519.1359
2185.046,36.4174,5.130129000000e-07,513.0129
2185.130,36.4188,5.126551000000e-07,512.6551
2185.213,36.4202,5.128026000000e-07,512.8026
2185.297,36.4216,5.115700000000e-07,511.5700
2185.380,36.4230,5.153220000000e-07,515.3220
2185.463,36.4244,5.164351000000e-07,516.4351
2185.546,36.4258,5.136314000000e-07,513.6314
2186.236,36.4373,5.191084000000e-07,519.1084
2186.622,36.4437,5.108263000000e-07,510.8263
2186.706,36.4451,5.121287000000e-07,512.1287
2186.788,36.4465,5.141778000000e-07,514.1778
2187.477,36.4580,5.154328000000e-07,515.4328
2187.864,36.4644,5.146704000000e-07,514.6704
2187.948,36.4658,5.186405000000e-07,518.6405
2188.637,36.4773,5.193280000000e-07,519.3280
2189.024,36.4837,5.125229000000e-07,512.5229
2189.107,36.4851,5.146252000000e-07,514.6252
2189.796,36.4966,5.246368000000e-07,524.6368
2190.183,36.5031,5.106319000000e-07,510.6319
2190.266,36.5044,5.200391000000e-07,520.0391
2190.349,36.5058,5.135395000000e-07,513.5395
2190.433,36.5072,5.174794000000e-07,517.4794
2190.516,36.5086,5.186292000000e-07,518.6292
2190.599,36.5100,5.156602000000e-07,515.6602
2190.683,36.5114,5.205126000000e-07,520.5126
2190.766,36.5128,5.176772000000e-07,517.6772
2191.455,36.5243,5.266842000000e-07,526.6842
2191.842,36.5307,5.197811000000e-07,519.7811
2191.925,36.5321,5.190742000000e-07,519.0742
2192.009,36.5335,5.174550000000e-07,517.4550
2192.092,36.5349,5.168544000000e-07,516.8544
2192.176,36.5363,5.266560000000e-07,526.6560
2192.259,36.5377,5.136213000000e-07,513.6213
2192.342,36.5390,5.131621000000e-07,513.1621
2192.426,36.5404,5.232707000000e-07,523.2707
2193.115,36.5519,5.238645000000e-07,523.8645
2193.502,36.5584,5.248336000000e-07,524.8336
2193.585,36.5598,5.195998000000e-07,519.5998
2193.669,36.5611,5.128763000000e-07,512.8763
2194.357,36.5726,5.223546000000e-07,522.3546
2194.744,36.5791,5.180514000000e-07,518.0514
2194.827,36.5805,5.195583000000e-07,519.5583
2195.516,36.5919,5.177553000000e-07,517.7553
2195.903,36.5984,5.190188000000e-07,519.0188
2195.987,36.5998,5.159941000000e-07,515.9941
2196.677,36.6113,5.234211000000e-07,523.4211
2197.063,36.6177,5.170614000000e-07,517.0614
2197.146,36.6191,5.185341000000e-07,518.5341
2197.835,36.6306,5.223549000000e-07,522.3549
2198.222,36.6370,5.231408000000e-07,523.1408
2198.306,36.6384,5.193197000000e-07,519.3197
2198.995,36.6499,5.198085000000e-07,519.8085
2199.382,36.6564,5.149134000000e-07,514.9134
2199.464,36.6577,5.161966000000e-07,516.1966
2200.154,36.6692,5.350468000000e-07,535.0468
2200.541,36.6757,5.142868000000e-07,514.2868
2200.624,36.6771,5.129294000000e-07,512.9294
2201.313,36.6885,5.169481000000e-07,516.9481
2201.700,36.6950,5.129091000000e-07,512.9091
2201.783,36.6964,5.166746000000e-07,516.6746
2202.472,36.7079,5.184882000000e-07,518.4882
2202.859,36.7143,5.144508000000e-07,514.4508
2202.942,36.7157,5.196779000000e-07,519.6779
2203.632,36.7272,5.203711000000e-07,520.3711
2204.018,36.7336,5.139877000000e-07,513.9877
2204.102,36.7350,5.113972000000e-07,511.3972
2204.791,36.7465,5.241997000000e-07,524.1997
2205.177,36.7530,5.220425000000e-07,522.0425
2205.261,36.7544,5.160476000000e-07,516.0476
2205.950,36.7658,5.288259000000e-07,528.8259
2206.337,36.7723,5.212875000000e-07,521.2875
2206.420,36.7737,5.172211000000e-07,517.2211
2207.109,36.7852,5.137227000000e-07,513.7227
2207.496,36.7916,5.179867000000e-07,517.9867
2207.580,36.7930,5.235743000000e-07,523.5743
2208.269,36.8045,5.295030000000e-07,529.5030
2208.656,36.8109,5.130699000000e-07,513.0699
2208.739,36.8123,5.125183000000e-07,512.5183
2209.428,36.8238,5.284903000000e-07,528.4903
2209.815,36.8302,5.216123000000e-07,521.6123
2209.898,36.8316,5.183543000000e-07,518.3543
2210.587,36.8431,5.178896000000e-07,517.8896
2210.974,36.8496,5.275962000000e-07,527.5962
2211.057,36.8510,5.147766000000e-07,514.7766
2211.745,36.8624,5.251140000000e-07,525.1140
2212.129,36.8688,5.269308000000e-07,526.9308
2212.214,36.8702,5.185948000000e-07,518.5948
2212.299,36.8717,5.108746000000e-07,510.8746
2212.984,36.8831,5.266722000000e-07,526.6722
2213.367,36.8894,5.260825000000e-07,526.0825
2213.452,36.8909,5.200142000000e-07,520.0142
2214.144,36.9024,5.165920000000e-07,516.5920
2214.530,36.9088,5.226983000000e-07,522.6983
2214.611,36.9102,5.141400000000e-07,514.1400
2215.299,36.9216,5.326553000000e-07,532.6553
2215.686,36.9281,5.205703000000e-07,520.5703
2215.775,36.9296,5.161909000000e-07,516.1909
2216.459,36.9410,5.286814000000e-07,528.6814
2216.849,36.9475,5.168372000000e-07,516.8372
2216.935,36.9489,5.191400000000e-07,519.1400
2217.624,36.9604,5.207660000000e-07,520.7660
2218.008,36.9668,5.193367000000e-07,519.3367
2218.090,36.9682,5.210068000000e-07,521.0068
2218.782,36.9797,5.207418000000e-07,520.7418
2219.168,36.9861,5.128719000000e-07,512.8719
2219.254,36.9876,5.238645000000e-07,523.8645
2219.940,36.9990,5.226407000000e-07,522.6407
2220.326,37.0054,5.248001000000e-07,524.8001
2220.414,37.0069,5.218611000000e-07,521.8611
2221.095,37.0183,5.185343000000e-07,518.5343
2221.485,37.0247,5.197612000000e-07,519.7612
2221.567,37.0261,5.174795000000e-07,517.4795
2221.651,37.0275,5.186355000000e-07,518.6355
2222.345,37.0391,5.251483000000e-07,525.1483
2222.726,37.0454,5.242431000000e-07,524.2431
2222.810,37.0468,5.150515000000e-07,515.0515
2223.502,37.0584,5.185006000000e-07,518.5006
2223.891,37.0648,5.115492000000e-07,511.5492
2223.972,37.0662,5.143828000000e-07,514.3828
2224.657,37.0776,5.251010000000e-07,525.1010
2225.045,37.0841,5.215782000000e-07,521.5782
2225.130,37.0855,5.185336000000e-07,518.5336
2225.815,37.0969,5.211259000000e-07,521.1259
2226.202,37.1034,5.132391000000e-07,513.2391
2226.285,37.1048,5.240497000000e-07,524.0497
2226.978,37.1163,5.260189000000e-07,526.0189
2227.368,37.1228,5.215804000000e-07,521.5804
2227.448,37.1241,5.176624000000e-07,517.6624
2228.141,37.1357,5.306122000000e-07,530.6122
2228.528,37.1421,5.184556000000e-07,518.4556
2228.608,37.1435,5.158759000000e-07,515.8759
2229.298,37.1550,5.272091000000e-07,527.2091
2229.684,37.1614,5.155648000000e-07,515.5648
2229.763,37.1627,5.188588000000e-07,518.8588
2230.460,37.1743,5.208026000000e-07,520.8026
2230.845,37.1807,5.162807000000e-07,516.2807
2230.929,37.1822,5.147590000000e-07,514.7590
2231.612,37.1935,5.250386000000e-07,525.0386
2232.001,37.2000,5.171676000000e-07,517.1676
2232.091,37.2015,5.184374000000e-07,518.4374
2232.780,37.2130,5.173851000000e-07,517.3851
2233.166,37.2194,5.131867000000e-07,513.1867
2233.241,37.2207,5.204510000000e-07,520.4510
2233.934,37.2322,5.157186000000e-07,515.7186
2234.325,37.2387,5.247040000000e-07,524.7040
2234.408,37.2401,5.184123000000e-07,518.4123
2235.093,37.2515,5.222466000000e-07,522.2466
2235.482,37.2580,5.217981000000e-07,521.7981
2235.569,37.2595,5.185820000000e-07,518.5820
2236.255,37.2709,5.226543000000e-07,522.6543
2236.641,37.2774,5.251985000000e-07,525.1985
2236.725,37.2787,5.208643000000e-07,520.8643
2237.409,37.2901,5.153496000000e-07,515.3496
2237.804,37.2967,5.113164000000e-07,511.3164
2237.888,37.2981,5.242995000000e-07,524.2995
2238.569,37.3095,5.268485000000e-07,526.8485
2238.959,37.3160,5.216178000000e-07,521.6178
2239.040,37.3173,5.167983000000e-07,516.7983
2239.730,37.3288,5.228305000000e-07,522.8305
2240.113,37.3352,5.225778000000e-07,522.5778
