# Muestra: MFC60035_07
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-11 14:17:56
# Fecha_fin: 2026-08-11 14:23:56
# Duracion_s: 360.5
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 16.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.5807
# Vbr_R2: 0.995201
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 519
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
24.590000,3.879743000000e-09,0.003880,3.879743000000e-09,6.228758303225e-05
24.600000,3.445016000000e-09,0.003445,3.445016000000e-09,5.869425866301e-05
24.610000,5.431757000000e-09,0.005432,5.431757000000e-09,7.370045454405e-05
24.620000,5.041953000000e-09,0.005042,5.041953000000e-09,7.100671095044e-05
24.630000,5.225008000000e-09,0.005225,5.225008000000e-09,7.228421681114e-05
24.640000,4.754175000000e-09,0.004754,4.754175000000e-09,6.895052574129e-05
24.650000,4.659238000000e-09,0.004659,4.659238000000e-09,6.825861117837e-05
24.660000,4.839255000000e-09,0.004839,4.839255000000e-09,6.956475400661e-05
24.670000,6.351277000000e-09,0.006351,6.351277000000e-09,7.969489946038e-05
24.680000,5.433774000000e-09,0.005434,5.433774000000e-09,7.371413704304e-05
24.690000,5.471521000000e-09,0.005472,5.471521000000e-09,7.396973029557e-05
24.700000,5.955830000000e-09,0.005956,5.955830000000e-09,7.717402412729e-05
24.710000,7.449739000000e-09,0.007450,7.449739000000e-09,8.631187056251e-05
24.720000,6.978494000000e-09,0.006978,6.978494000000e-09,8.353738085432e-05
24.730000,7.104020000000e-09,0.007104,7.104020000000e-09,8.428534866749e-05
24.740000,7.321368000000e-09,0.007321,7.321368000000e-09,8.556499284170e-05
24.750000,9.008818000000e-09,0.009009,9.008818000000e-09,9.491479336753e-05
24.760000,6.844401000000e-09,0.006844,6.844401000000e-09,8.273089507554e-05
24.770000,7.753042000000e-09,0.007753,7.753042000000e-09,8.805136001221e-05
24.780000,9.028118000000e-09,0.009028,9.028118000000e-09,9.501640910916e-05
24.790000,8.212691000000e-09,0.008213,8.212691000000e-09,9.062389861400e-05
24.800000,9.953144000000e-09,0.009953,9.953144000000e-09,9.976544491957e-05
24.810000,1.035278000000e-08,0.010353,1.035278000000e-08,1.017486117841e-04
